Generation,Original strategy,Short original strategy,simplified strategy,Short simplified strategy,Original Depth,Simplified Depth,Original Complexity,Simple Complexity
0,if-then-else:equals:number-of-actions-of-type:type-of-action-of:random-action-of-type:type-action:number-of-actions-of-type:type-of-action-of:random-action-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions:number-of-type-actions:if-then-else:drag-actions-available:random-most-executed-action:random-most-executed-action:random-unexecuted-action-of-type:drag-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:left-clicks-available:random-unexecuted-action:previous-action:if-then-else:or:not:drag-actions-available:equalstype:type-action:click-action:if-then-else:or:state-has-not-changed:state-has-not-changed:random-unexecuted-action-of-type:drag-action:if-then-else:type-actions-available:random-action:previous-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GEK5V3K5V625GEJOGDYY2CGEK5TK5Y25GH1TGSID83BGS772CG4UT25Y,if-then-else:equals:number-of-actions-of-type:type-action:number-of-actions-of-type:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions:number-of-type-actions:random-most-executed-action:random-unexecuted-action-of-type:drag-action:if-then-else:equals:number-of-actions-of-type:type-of-action-of:previous-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:left-clicks-available:random-unexecuted-action:previous-action:if-then-else:not:drag-actions-available:if-then-else:state-has-not-changed:random-unexecuted-action-of-type:drag-action:if-then-else:type-actions-available:random-action:previous-action:random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,GEK3K625GEJOY2CGEK5TK5Y25GH1TGIDG72CG4UT25Y,6,6,9,8
0,random-action-of-type:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-unexecuted-action-of-type:hit-key-action:type-of-action-of:random-action-of-type:type-action:if-then-else:or:equals:number-of-actions:number-of-unexecuted-drag-actions:not:drag-actions-available:if-then-else:not:type-actions-available:random-action-of-type:click-action:random-action-of-type:hit-key-action:random-action-of-type-other-than:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:random-action-of-type:drag-action:,V5G85265V3GSEJPIDGI4VBV6W5YV5VC,random-action-of-type:drag-action:,VC,7,2,4,1
0,random-action-of-type:type-of-action-of:if-then-else:and:left-clicks-available:left-clicks-available:if-then-else:type-actions-available:previous-action:random-unexecuted-action:random-action-of-type-other-than:click-action:,V5GAHHG4T1WB,random-action-of-type:type-of-action-of:if-then-else:left-clicks-available:if-then-else:type-actions-available:previous-action:random-unexecuted-action:random-action-of-type-other-than:click-action:,V5GHG4T1WB,5,5,3,3
0,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:drag-action:,W5W5V52C,random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:drag-action:,W5WC,8,4,1,1
0,if-then-else:state-has-not-changed:random-action:random-unexecuted-action-of-type:hit-key-action:,G7U26,if-then-else:state-has-not-changed:random-action:random-unexecuted-action-of-type:hit-key-action:,G7U26,3,3,2,2
0,if-then-else:greater-than:number-of-unexecuted-left-clicks:number-of-type-actions:random-most-executed-action:random-most-executed-action:,GFQOYY,random-most-executed-action:,Y,3,1,2,1
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:or:type-actions-available:left-clicks-available:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:hit-key-action:,25GS4HWCW6,random-unexecuted-action-of-type:type-of-action-of:if-then-else:or:type-actions-available:left-clicks-available:random-action-of-type-other-than:drag-action:random-action-of-type-other-than:hit-key-action:,25GS4HWCW6,5,5,2,2
0,random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,V52525X,random-action-of-type:type-of-action-of:random-least-executed-action:,V5X,7,3,1,1
0,if-then-else:not:or:greater-than:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:or:greater-than:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:equalstype:type-of-action-of:random-unexecuted-action:type-of-action-of:previous-action:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:type-of-action-of:if-then-else:and:left-clicks-available:left-clicks-available:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:drag-action:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:if-then-else:equalstype:type-of-action-of:random-action:type-of-action-of:previous-action:random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:if-then-else:and:type-actions-available:type-actions-available:if-then-else:drag-actions-available:random-least-executed-action:random-least-executed-action:random-unexecuted-action-of-type:drag-action:random-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,GISFK51K5XSFKCK68515TG85W5T5GAHH232CGFK5XK5YV5WCG85U5T25XGA44GDXX2CV5251V5V5WC,if-then-else:not:or:greater-than:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:number-of-actions-of-type:type-of-action-of:random-least-executed-action:or:greater-than:number-of-actions-of-type:drag-action:number-of-actions-of-type:hit-key-action:equalstype:type-of-action-of:random-unexecuted-action:type-of-action-of:previous-action:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:type-of-action-of:previous-action:type-of-action-of:if-then-else:left-clicks-available:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:drag-action:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-least-executed-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:if-then-else:equalstype:type-of-action-of:random-action:type-of-action-of:previous-action:random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:if-then-else:type-actions-available:random-least-executed-action:random-unexecuted-action-of-type:drag-action:random-action-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:drag-action:,GISFK51K5XSFKCK68515TG85W5T5GH232CGFK5XK5YV5WCG85U5T25XG4X2CV51V5WC,7,7,8,7
0,random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:hit-key-action:,V5V5V5V6,random-action-of-type:hit-key-action:,V6,8,2,1,1
0,if-then-else:equalstype:type-of-action-of:random-unexecuted-action:type-of-action-of:random-unexecuted-action:if-then-else:greater-than:number-of-unexecuted-type-actions:number-of-drag-actions:random-action-of-type:click-action:random-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:random-least-executed-action:,G85151GFRLVBVB25X,random-action-of-type:click-action:,VB,4,2,3,1
0,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions:number-of-drag-actions:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:click-action:,25GEJL232B,random-unexecuted-action-of-type:type-of-action-of:if-then-else:equals:number-of-actions:number-of-drag-actions:random-unexecuted-action-of-type:type-action:random-unexecuted-action-of-type:click-action:,25GEJL232B,5,5,2,2
0,random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:if-then-else:state-has-not-changed:random-most-executed-action:random-action:,W5V5G7YU,random-action-of-type-other-than:type-of-action-of:if-then-else:state-has-not-changed:random-most-executed-action:random-action:,W5G7YU,6,4,2,2
0,if-then-else:not:or:state-has-not-changed:drag-actions-available:random-unexecuted-action-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:previous-action:,GIS7D25UW5T,if-then-else:not:or:state-has-not-changed:drag-actions-available:random-unexecuted-action-of-type:type-of-action-of:random-action:random-action-of-type-other-than:type-of-action-of:previous-action:,GIS7D25UW5T,4,4,2,2
0,if-then-else:equals:number-of-unexecuted-drag-actions:number-of-actions-of-type:type-action:random-unexecuted-action:previous-action:,GEPK31T,if-then-else:equals:number-of-unexecuted-drag-actions:number-of-actions-of-type:type-action:random-unexecuted-action:previous-action:,GEPK31T,4,4,2,2
0,random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-action-of-type:type-action:,W5V5V3,random-action-of-type-other-than:type-action:,W3,6,2,1,1
0,random-action-of-type:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:drag-action:type-of-action-of:random-unexecuted-action-of-type:type-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-action:random-unexecuted-action-of-type:type-of-action-of:random-action-of-type:drag-action:,V5G85WC523W5V325VC,random-action-of-type:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-action-of-type-other-than:drag-action:type-action:random-action-of-type-other-than:type-action:random-unexecuted-action-of-type:drag-action:,V5G85WC3W32C,7,7,2,2
0,random-action-of-type-other-than:type-of-action-of:if-then-else:and:and:equalstype:type-of-action-of:random-unexecuted-action:type-of-action-of:random-unexecuted-action:or:and:state-has-not-changed:left-clicks-available:greater-than:number-of-unexecuted-type-actions:number-of-type-actions:greater-than:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:if-then-else:equalstype:drag-action:type-action:if-then-else:state-has-not-changed:random-unexecuted-action:previous-action:random-action-of-type-other-than:click-action:,W5GAA85151SA7HFROFK5YK51W5V51V5G8C3G71TWB,random-action-of-type-other-than:type-of-action-of:if-then-else:and:or:and:state-has-not-changed:left-clicks-available:greater-than:number-of-unexecuted-type-actions:number-of-type-actions:greater-than:number-of-actions-of-type:type-of-action-of:random-most-executed-action:number-of-actions-of-type:type-of-action-of:random-unexecuted-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:random-action-of-type:type-of-action-of:random-action-of-type-other-than:click-action:,W5GASA7HFROFK5YK51W51V5WB,8,8,4,2
0,random-action-of-type-other-than:type-of-action-of:if-then-else:and:not:drag-actions-available:or:type-actions-available:drag-actions-available:if-then-else:equals:number-of-left-clicks:random-number:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:,W5GAIDS4DGEMZWC2BW51,random-action-of-type-other-than:type-of-action-of:if-then-else:and:not:drag-actions-available:or:type-actions-available:drag-actions-available:if-then-else:equals:number-of-left-clicks:random-number:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:random-action-of-type-other-than:type-of-action-of:random-unexecuted-action:,W5GAIDS4DGEMZWC2BW51,6,6,3,3
0,if-then-else:equalstype:type-of-action-of:previous-action:click-action:random-action-of-type:click-action:previous-action:,G85TBVBT,if-then-else:equalstype:type-of-action-of:previous-action:click-action:random-action-of-type:click-action:previous-action:,G85TBVBT,4,4,2,2
0,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action:random-unexecuted-action:,V5GFK5UK5YW5W625G4U1,random-action-of-type:type-of-action-of:if-then-else:greater-than:number-of-actions-of-type:type-of-action-of:random-action:number-of-actions-of-type:type-of-action-of:random-most-executed-action:random-action-of-type-other-than:type-of-action-of:random-action-of-type-other-than:hit-key-action:random-unexecuted-action-of-type:type-of-action-of:if-then-else:type-actions-available:random-action:random-unexecuted-action:,V5GFK5UK5YW5W625G4U1,7,7,3,3
